date,open,close,high,low,volume
2025-11-26,0.444,0.449,0.455,0.441,2640819.0
2025-11-27,0.45,0.446,0.459,0.445,2691769.0
2025-11-28,0.443,0.461,0.464,0.443,3943110.0
2025-12-01,0.461,0.462,0.463,0.453,2531096.0
2025-12-02,0.46,0.456,0.461,0.453,2145565.0
2025-12-03,0.457,0.453,0.46,0.45,2652987.0
2025-12-04,0.452,0.467,0.471,0.447,4451890.0
2025-12-05,0.466,0.467,0.467,0.458,3173320.0
2025-12-08,0.469,0.474,0.477,0.463,3321143.0
2025-12-09,0.469,0.472,0.478,0.469,2766699.0
2025-12-10,0.469,0.473,0.475,0.462,2441705.0
2025-12-11,0.474,0.473,0.482,0.472,3044408.0
2025-12-12,0.472,0.497,0.498,0.465,6324242.0
2025-12-15,0.494,0.49,0.499,0.489,3999339.0
2025-12-16,0.485,0.486,0.495,0.479,4462948.0
2025-12-17,0.484,0.493,0.494,0.477,3912708.0
2025-12-18,0.49,0.484,0.495,0.484,3261538.0
2025-12-19,0.489,0.484,0.49,0.481,2904151.0
2025-12-22,0.484,0.504,0.504,0.483,4600759.0
2025-12-23,0.503,0.51,0.516,0.5,3918124.0
2025-12-24,0.513,0.514,0.515,0.506,3138664.0
2025-12-25,0.512,0.514,0.518,0.505,3139337.0
2025-12-26,0.512,0.509,0.517,0.506,3319623.0
2025-12-29,0.507,0.502,0.509,0.5,2986969.0
2025-12-30,0.502,0.503,0.511,0.501,2795359.0
2025-12-31,0.508,0.502,0.513,0.499,3187233.0
2026-01-05,0.507,0.527,0.527,0.506,4559828.0
2026-01-06,0.527,0.544,0.558,0.526,4760168.0
2026-01-07,0.557,0.584,0.588,0.555,6156006.0
2026-01-08,0.582,0.582,0.591,0.575,4850806.0
2026-01-09,0.571,0.58,0.584,0.569,5679366.0
2026-01-12,0.58,0.582,0.592,0.576,4745305.0
2026-01-13,0.581,0.561,0.587,0.558,4257070.0
2026-01-14,0.558,0.575,0.59,0.558,5079215.0
2026-01-15,0.568,0.6,0.601,0.564,5880776.0
2026-01-16,0.612,0.639,0.643,0.607,11051627.0
2026-01-19,0.646,0.628,0.646,0.622,8533995.0
2026-01-20,0.623,0.625,0.635,0.617,6180824.0
2026-01-21,0.616,0.629,0.637,0.616,8339536.0
2026-01-22,0.637,0.618,0.64,0.612,7519537.0
2026-01-23,0.613,0.627,0.627,0.605,7412706.0
2026-01-26,0.62,0.604,0.622,0.6,6449556.0
2026-01-27,0.6,0.626,0.629,0.598,7380439.0
2026-01-28,0.628,0.631,0.636,0.619,5890914.0
2026-01-29,0.626,0.603,0.63,0.603,6528415.0
2026-01-30,0.6,0.601,0.609,0.584,5531834.0
2026-02-02,0.591,0.568,0.597,0.568,5832226.0
2026-02-03,0.58,0.587,0.588,0.574,5263140.0
2026-02-04,0.583,0.584,0.59,0.575,3315288.0
2026-02-05,0.57,0.582,0.589,0.563,4857314.0
2026-02-06,0.574,0.578,0.588,0.574,4284249.0
2026-02-09,0.59,0.591,0.595,0.586,3584498.0
2026-02-10,0.591,0.592,0.598,0.587,3938922.0
2026-02-11,0.591,0.587,0.593,0.584,2715103.0
2026-02-12,0.59,0.587,0.592,0.581,3432407.0
2026-02-13,0.585,0.594,0.603,0.584,4660493.0
2026-02-24,0.596,0.596,0.6,0.581,3668902.0
2026-02-25,0.597,0.626,0.633,0.592,7050147.0
2026-02-26,0.625,0.635,0.641,0.613,6702378.0
2026-02-27,0.624,0.621,0.627,0.615,6664670.0
2026-03-02,0.605,0.607,0.622,0.603,4313002.0
2026-03-03,0.608,0.574,0.614,0.572,6183161.0
2026-03-04,0.569,0.57,0.581,0.566,4449612.0
2026-03-05,0.583,0.576,0.591,0.57,5143292.0
2026-03-06,0.57,0.569,0.582,0.567,4284763.0
